Date,Account Balance,Backtest ID,Risk
2024-10-29,10011.60,Test 30,"TP: 0.00, SL: 0.00"
2024-10-02,9997.78,Test 34,"TP: 0.00, SL: 0.00"
2024-11-04,9989.68,Test 34,"TP: 0.00, SL: 0.00"
2024-09-26,10009.18,Test 34,"TP: 0.00, SL: 0.00"
2024-10-11,10013.07,Test 34,"TP: 0.00, SL: 0.00"
2024-10-16,10004.25,Test 34,"TP: 0.00, SL: 0.00"
2024-10-22,10009.92,Test 34,"TP: 0.00, SL: 0.00"
2024-10-30,9994.06,Test 34,"TP: 0.00, SL: 0.00"
2024-11-08,10002.76,Test 34,"TP: 0.00, SL: 0.00"
2024-09-27,10016.27,Test 34,"TP: 0.00, SL: 0.00"
2024-10-09,10001.88,Test 34,"TP: 0.00, SL: 0.00"
2024-10-23,10000.08,Test 34,"TP: 0.00, SL: 0.00"
2024-10-01,9997.78,Test 34,"TP: 0.00, SL: 0.00"
2024-10-24,9998.04,Test 34,"TP: 0.00, SL: 0.00"
2024-11-05,9999.55,Test 34,"TP: 0.00, SL: 0.00"
2024-09-25,10004.53,Test 34,"TP: 0.00, SL: 0.00"
2024-10-25,9998.82,Test 34,"TP: 0.00, SL: 0.00"
2024-11-01,9989.68,Test 34,"TP: 0.00, SL: 0.00"
2024-10-07,9992.91,Test 34,"TP: 0.00, SL: 0.00"
2024-10-03,9998.83,Test 34,"TP: 0.00, SL: 0.00"
2024-11-06,9998.22,Test 34,"TP: 0.00, SL: 0.00"
2024-09-20,10000.00,Test 34,"TP: 0.00, SL: 0.00"
2024-09-30,10007.66,Test 34,"TP: 0.00, SL: 0.00"
2024-10-08,9997.32,Test 34,"TP: 0.00, SL: 0.00"
2024-10-17,10016.70,Test 34,"TP: 0.00, SL: 0.00"
2024-10-18,10021.32,Test 34,"TP: 0.00, SL: 0.00"
2024-10-29,10003.26,Test 34,"TP: 0.00, SL: 0.00"
2024-10-31,9994.06,Test 34,"TP: 0.00, SL: 0.00"
2024-09-23,10004.47,Test 34,"TP: 0.00, SL: 0.00"
2024-10-04,9993.55,Test 34,"TP: 0.00, SL: 0.00"
2024-10-10,10006.36,Test 34,"TP: 0.00, SL: 0.00"
2024-10-14,10013.07,Test 34,"TP: 0.00, SL: 0.00"
2024-10-15,10004.25,Test 34,"TP: 0.00, SL: 0.00"
2024-10-21,10012.20,Test 34,"TP: 0.00, SL: 0.00"
2024-10-28,9998.25,Test 34,"TP: 0.00, SL: 0.00"
2024-11-07,9998.22,Test 34,"TP: 0.00, SL: 0.00"
2024-09-24,10002.76,Test 34,"TP: 0.00, SL: 0.00"
2024-09-27,10003.03,Test 2,"TP: 0.00, SL: 0.00"
2024-10-01,9997.36,Test 2,"TP: 0.00, SL: 0.00"
2024-10-23,10041.91,Test 2,"TP: 0.00, SL: 0.00"
2024-10-25,10033.48,Test 2,"TP: 0.00, SL: 0.00"
2024-10-28,10043.56,Test 2,"TP: 0.00, SL: 0.00"
2024-11-01,10014.07,Test 2,"TP: 0.00, SL: 0.00"
2024-11-04,10006.81,Test 2,"TP: 0.00, SL: 0.00"
2024-09-24,10007.77,Test 2,"TP: 0.00, SL: 0.00"
2024-10-09,10025.97,Test 2,"TP: 0.00, SL: 0.00"
2024-10-10,10027.81,Test 2,"TP: 0.00, SL: 0.00"
2024-10-16,10041.85,Test 2,"TP: 0.00, SL: 0.00"
2024-10-07,10014.34,Test 2,"TP: 0.00, SL: 0.00"
2024-10-17,10041.85,Test 2,"TP: 0.00, SL: 0.00"
2024-10-30,10040.65,Test 2,"TP: 0.00, SL: 0.00"
2024-09-20,10000.00,Test 2,"TP: 0.00, SL: 0.00"
2024-09-23,10003.03,Test 2,"TP: 0.00, SL: 0.00"
2024-10-08,10013.50,Test 2,"TP: 0.00, SL: 0.00"
2024-10-14,10038.28,Test 2,"TP: 0.00, SL: 0.00"
2024-10-24,10033.48,Test 2,"TP: 0.00, SL: 0.00"
2024-10-29,10036.06,Test 2,"TP: 0.00, SL: 0.00"
2024-10-15,10038.28,Test 2,"TP: 0.00, SL: 0.00"
2024-11-05,10006.81,Test 2,"TP: 0.00, SL: 0.00"
2024-09-30,9994.42,Test 2,"TP: 0.00, SL: 0.00"
2024-10-02,10000.42,Test 2,"TP: 0.00, SL: 0.00"
2024-10-04,10001.47,Test 2,"TP: 0.00, SL: 0.00"
2024-10-21,10045.24,Test 2,"TP: 0.00, SL: 0.00"
2024-10-22,10041.91,Test 2,"TP: 0.00, SL: 0.00"
2024-10-31,10014.07,Test 2,"TP: 0.00, SL: 0.00"
2024-11-08,10050.40,Test 2,"TP: 0.00, SL: 0.00"
2024-09-25,10007.05,Test 2,"TP: 0.00, SL: 0.00"
2024-10-03,10001.47,Test 2,"TP: 0.00, SL: 0.00"
2024-10-11,10038.28,Test 2,"TP: 0.00, SL: 0.00"
2024-10-18,10041.85,Test 2,"TP: 0.00, SL: 0.00"
2024-09-26,10003.03,Test 2,"TP: 0.00, SL: 0.00"
2024-11-06,10050.40,Test 2,"TP: 0.00, SL: 0.00"
2024-11-07,10050.40,Test 2,"TP: 0.00, SL: 0.00"
2024-10-11,10002.25,Test 26,"TP: 0.00, SL: 0.00"
2024-10-18,10015.90,Test 26,"TP: 0.00, SL: 0.00"
2024-10-24,10015.15,Test 26,"TP: 0.00, SL: 0.00"
2024-10-25,10015.15,Test 26,"TP: 0.00, SL: 0.00"
2024-10-31,9995.74,Test 26,"TP: 0.00, SL: 0.00"
2024-09-27,9996.70,Test 26,"TP: 0.00, SL: 0.00"
2024-10-03,9989.54,Test 26,"TP: 0.00, SL: 0.00"
2024-10-08,9998.87,Test 26,"TP: 0.00, SL: 0.00"
2024-11-04,9985.93,Test 26,"TP: 0.00, SL: 0.00"
2024-11-07,10061.80,Test 26,"TP: 0.00, SL: 0.00"
2024-09-20,10000.00,Test 26,"TP: 0.00, SL: 0.00"
2024-10-07,9994.46,Test 26,"TP: 0.00, SL: 0.00"
2024-10-10,9998.66,Test 26,"TP: 0.00, SL: 0.00"
2024-10-01,9995.83,Test 26,"TP: 0.00, SL: 0.00"
2024-10-02,9988.49,Test 26,"TP: 0.00, SL: 0.00"
2024-10-21,10014.49,Test 26,"TP: 0.00, SL: 0.00"
2024-09-25,10007.05,Test 26,"TP: 0.00, SL: 0.00"
2024-10-23,10023.58,Test 26,"TP: 0.00, SL: 0.00"
2024-10-29,10017.73,Test 26,"TP: 0.00, SL: 0.00"
2024-09-24,10007.77,Test 26,"TP: 0.00, SL: 0.00"
2024-10-14,10013.41,Test 26,"TP: 0.00, SL: 0.00"
2024-10-15,10013.41,Test 26,"TP: 0.00, SL: 0.00"
2024-11-05,9985.93,Test 26,"TP: 0.00, SL: 0.00"
2024-09-23,10003.03,Test 26,"TP: 0.00, SL: 0.00"
2024-09-30,10004.86,Test 26,"TP: 0.00, SL: 0.00"
2024-10-22,10023.58,Test 26,"TP: 0.00, SL: 0.00"
2024-10-30,10022.32,Test 26,"TP: 0.00, SL: 0.00"
2024-10-04,9995.11,Test 26,"TP: 0.00, SL: 0.00"
2024-10-17,10015.90,Test 26,"TP: 0.00, SL: 0.00"
2024-10-28,10025.23,Test 26,"TP: 0.00, SL: 0.00"
2024-11-01,9995.74,Test 26,"TP: 0.00, SL: 0.00"
2024-11-06,10038.70,Test 26,"TP: 0.00, SL: 0.00"
2024-11-08,10061.80,Test 26,"TP: 0.00, SL: 0.00"
2024-09-26,9996.70,Test 26,"TP: 0.00, SL: 0.00"
2024-10-09,9998.87,Test 26,"TP: 0.00, SL: 0.00"
2024-10-16,10013.41,Test 26,"TP: 0.00, SL: 0.00"
2024-10-11,10038.28,Test 0,"TP: 0.00, SL: 0.00"
2024-10-15,10038.28,Test 0,"TP: 0.00, SL: 0.00"
2024-10-25,10033.48,Test 0,"TP: 0.00, SL: 0.00"
2024-11-04,10019.20,Test 0,"TP: 0.00, SL: 0.00"
2024-11-06,10071.97,Test 0,"TP: 0.00, SL: 0.00"
2024-10-04,10001.47,Test 0,"TP: 0.00, SL: 0.00"
2024-10-28,10043.56,Test 0,"TP: 0.00, SL: 0.00"
2024-10-31,10040.65,Test 0,"TP: 0.00, SL: 0.00"
2024-11-01,10019.20,Test 0,"TP: 0.00, SL: 0.00"
2024-09-30,9994.42,Test 0,"TP: 0.00, SL: 0.00"
2024-09-26,10003.03,Test 0,"TP: 0.00, SL: 0.00"
2024-10-02,10000.42,Test 0,"TP: 0.00, SL: 0.00"
2024-10-23,10041.91,Test 0,"TP: 0.00, SL: 0.00"
2024-10-30,10040.65,Test 0,"TP: 0.00, SL: 0.00"
2024-09-20,10000.00,Test 0,"TP: 0.00, SL: 0.00"
2024-10-16,10041.85,Test 0,"TP: 0.00, SL: 0.00"
2024-10-14,10038.28,Test 0,"TP: 0.00, SL: 0.00"
2024-09-27,10003.03,Test 0,"TP: 0.00, SL: 0.00"
2024-10-03,10001.47,Test 0,"TP: 0.00, SL: 0.00"
2024-10-07,10014.34,Test 0,"TP: 0.00, SL: 0.00"
2024-10-08,10013.50,Test 0,"TP: 0.00, SL: 0.00"
2024-10-18,10041.85,Test 0,"TP: 0.00, SL: 0.00"
2024-10-21,10045.24,Test 0,"TP: 0.00, SL: 0.00"
2024-10-29,10036.06,Test 0,"TP: 0.00, SL: 0.00"
2024-09-25,10007.05,Test 0,"TP: 0.00, SL: 0.00"
2024-10-09,10025.97,Test 0,"TP: 0.00, SL: 0.00"
2024-10-10,10027.81,Test 0,"TP: 0.00, SL: 0.00"
2024-09-23,10003.03,Test 0,"TP: 0.00, SL: 0.00"
2024-10-17,10041.85,Test 0,"TP: 0.00, SL: 0.00"
2024-10-22,10041.91,Test 0,"TP: 0.00, SL: 0.00"
2024-10-24,10033.48,Test 0,"TP: 0.00, SL: 0.00"
2024-11-05,10019.20,Test 0,"TP: 0.00, SL: 0.00"
2024-11-07,10095.07,Test 0,"TP: 0.00, SL: 0.00"
2024-10-01,9997.36,Test 0,"TP: 0.00, SL: 0.00"
2024-11-08,10095.07,Test 0,"TP: 0.00, SL: 0.00"
2024-09-24,10007.77,Test 0,"TP: 0.00, SL: 0.00"
2024-10-04,10018.52,Test 5,"TP: 0.00, SL: 0.00"
2024-10-25,10027.72,Test 5,"TP: 0.00, SL: 0.00"
2024-10-28,10027.15,Test 5,"TP: 0.00, SL: 0.00"
2024-11-01,10003.55,Test 5,"TP: 0.00, SL: 0.00"
2024-10-09,10021.00,Test 5,"TP: 0.00, SL: 0.00"
2024-10-24,10032.22,Test 5,"TP: 0.00, SL: 0.00"
2024-09-20,10000.00,Test 5,"TP: 0.00, SL: 0.00"
2024-10-02,10021.94,Test 5,"TP: 0.00, SL: 0.00"
2024-10-03,10018.52,Test 5,"TP: 0.00, SL: 0.00"
2024-10-07,10011.79,Test 5,"TP: 0.00, SL: 0.00"
2024-10-01,10018.88,Test 5,"TP: 0.00, SL: 0.00"
2024-10-17,10039.06,Test 5,"TP: 0.00, SL: 0.00"
2024-10-18,10039.06,Test 5,"TP: 0.00, SL: 0.00"
2024-10-30,10037.89,Test 5,"TP: 0.00, SL: 0.00"
2024-10-11,10024.37,Test 5,"TP: 0.00, SL: 0.00"
2024-10-15,10032.86,Test 5,"TP: 0.00, SL: 0.00"
2024-10-08,10016.29,Test 5,"TP: 0.00, SL: 0.00"
2024-10-21,10042.45,Test 5,"TP: 0.00, SL: 0.00"
2024-11-05,10009.07,Test 5,"TP: 0.00, SL: 0.00"
2024-11-07,10052.66,Test 5,"TP: 0.00, SL: 0.00"
2024-10-31,10037.89,Test 5,"TP: 0.00, SL: 0.00"
2024-11-08,10052.66,Test 5,"TP: 0.00, SL: 0.00"
2024-09-24,10008.22,Test 5,"TP: 0.00, SL: 0.00"
2024-10-14,10024.37,Test 5,"TP: 0.00, SL: 0.00"
2024-10-16,10039.06,Test 5,"TP: 0.00, SL: 0.00"
2024-10-22,10039.12,Test 5,"TP: 0.00, SL: 0.00"
2024-09-25,10009.99,Test 5,"TP: 0.00, SL: 0.00"
2024-09-27,10016.21,Test 5,"TP: 0.00, SL: 0.00"
2024-10-29,10027.15,Test 5,"TP: 0.00, SL: 0.00"
2024-11-06,10052.66,Test 5,"TP: 0.00, SL: 0.00"
2024-10-23,10034.65,Test 5,"TP: 0.00, SL: 0.00"
2024-11-04,10003.55,Test 5,"TP: 0.00, SL: 0.00"
2024-09-23,10003.03,Test 5,"TP: 0.00, SL: 0.00"
2024-09-26,10011.74,Test 5,"TP: 0.00, SL: 0.00"
2024-09-30,10015.94,Test 5,"TP: 0.00, SL: 0.00"
2024-10-10,10020.79,Test 5,"TP: 0.00, SL: 0.00"
2024-09-27,10003.03,Test 7,"TP: 0.00, SL: 0.00"
2024-10-30,10040.65,Test 7,"TP: 0.00, SL: 0.00"
2024-11-05,9996.55,Test 7,"TP: 0.00, SL: 0.00"
2024-10-04,10001.47,Test 7,"TP: 0.00, SL: 0.00"
2024-10-08,10013.50,Test 7,"TP: 0.00, SL: 0.00"
2024-10-21,10045.24,Test 7,"TP: 0.00, SL: 0.00"
2024-09-23,10003.03,Test 7,"TP: 0.00, SL: 0.00"
2024-10-03,10001.47,Test 7,"TP: 0.00, SL: 0.00"
2024-10-09,10025.97,Test 7,"TP: 0.00, SL: 0.00"
2024-10-31,10040.65,Test 7,"TP: 0.00, SL: 0.00"
2024-10-10,10027.81,Test 7,"TP: 0.00, SL: 0.00"
2024-10-15,10038.28,Test 7,"TP: 0.00, SL: 0.00"
2024-10-17,10041.85,Test 7,"TP: 0.00, SL: 0.00"
2024-10-28,10043.56,Test 7,"TP: 0.00, SL: 0.00"
2024-11-08,10059.43,Test 7,"TP: 0.00, SL: 0.00"
2024-09-26,10003.03,Test 7,"TP: 0.00, SL: 0.00"
2024-10-01,9997.36,Test 7,"TP: 0.00, SL: 0.00"
2024-10-18,10041.85,Test 7,"TP: 0.00, SL: 0.00"
2024-10-29,10036.06,Test 7,"TP: 0.00, SL: 0.00"
2024-09-30,9994.42,Test 7,"TP: 0.00, SL: 0.00"
2024-10-02,10000.42,Test 7,"TP: 0.00, SL: 0.00"
2024-10-23,10041.91,Test 7,"TP: 0.00, SL: 0.00"
2024-10-25,10033.48,Test 7,"TP: 0.00, SL: 0.00"
2024-11-01,10003.81,Test 7,"TP: 0.00, SL: 0.00"
2024-11-06,10036.33,Test 7,"TP: 0.00, SL: 0.00"
2024-09-20,10000.00,Test 7,"TP: 0.00, SL: 0.00"
2024-10-16,10041.85,Test 7,"TP: 0.00, SL: 0.00"
2024-10-24,10033.48,Test 7,"TP: 0.00, SL: 0.00"
2024-11-04,9996.55,Test 7,"TP: 0.00, SL: 0.00"
2024-11-07,10059.43,Test 7,"TP: 0.00, SL: 0.00"
2024-09-24,10007.77,Test 7,"TP: 0.00, SL: 0.00"
2024-09-25,10007.05,Test 7,"TP: 0.00, SL: 0.00"
2024-10-07,10014.34,Test 7,"TP: 0.00, SL: 0.00"
2024-10-11,10038.28,Test 7,"TP: 0.00, SL: 0.00"
2024-10-14,10038.28,Test 7,"TP: 0.00, SL: 0.00"
2024-10-22,10041.91,Test 7,"TP: 0.00, SL: 0.00"
2024-10-09,9998.96,Test 35,"TP: 0.00, SL: 0.00"
2024-10-24,10000.93,Test 35,"TP: 0.00, SL: 0.00"
2024-11-04,9992.69,Test 35,"TP: 0.00, SL: 0.00"
2024-09-20,10000.00,Test 35,"TP: 0.00, SL: 0.00"
2024-10-04,9985.84,Test 35,"TP: 0.00, SL: 0.00"
2024-11-01,9992.69,Test 35,"TP: 0.00, SL: 0.00"
2024-11-05,9998.21,Test 35,"TP: 0.00, SL: 0.00"
2024-09-30,10011.95,Test 35,"TP: 0.00, SL: 0.00"
2024-10-08,9989.70,Test 35,"TP: 0.00, SL: 0.00"
2024-10-10,10003.45,Test 35,"TP: 0.00, SL: 0.00"
2024-10-16,10011.52,Test 35,"TP: 0.00, SL: 0.00"
2024-11-08,10001.42,Test 35,"TP: 0.00, SL: 0.00"
2024-10-02,10002.07,Test 35,"TP: 0.00, SL: 0.00"
2024-10-23,10002.97,Test 35,"TP: 0.00, SL: 0.00"
2024-10-31,9992.95,Test 35,"TP: 0.00, SL: 0.00"
2024-09-27,10016.27,Test 35,"TP: 0.00, SL: 0.00"
2024-10-01,10002.07,Test 35,"TP: 0.00, SL: 0.00"
2024-10-03,9991.12,Test 35,"TP: 0.00, SL: 0.00"
2024-10-07,9985.20,Test 35,"TP: 0.00, SL: 0.00"
2024-10-11,10010.15,Test 35,"TP: 0.00, SL: 0.00"
2024-10-22,10007.44,Test 35,"TP: 0.00, SL: 0.00"
2024-10-25,10007.29,Test 35,"TP: 0.00, SL: 0.00"
2024-09-23,10004.47,Test 35,"TP: 0.00, SL: 0.00"
2024-09-24,10002.76,Test 35,"TP: 0.00, SL: 0.00"
2024-10-15,10005.32,Test 35,"TP: 0.00, SL: 0.00"
2024-10-21,10009.72,Test 35,"TP: 0.00, SL: 0.00"
2024-10-28,10006.72,Test 35,"TP: 0.00, SL: 0.00"
2024-09-25,10004.53,Test 35,"TP: 0.00, SL: 0.00"
2024-09-26,10009.18,Test 35,"TP: 0.00, SL: 0.00"
2024-10-14,10010.15,Test 35,"TP: 0.00, SL: 0.00"
2024-11-06,9996.89,Test 35,"TP: 0.00, SL: 0.00"
2024-10-17,10011.52,Test 35,"TP: 0.00, SL: 0.00"
2024-10-18,10016.14,Test 35,"TP: 0.00, SL: 0.00"
2024-10-29,10016.29,Test 35,"TP: 0.00, SL: 0.00"
2024-10-30,10010.92,Test 35,"TP: 0.00, SL: 0.00"
2024-11-07,9996.89,Test 35,"TP: 0.00, SL: 0.00"
2024-10-16,10013.41,Test 27,"TP: 0.00, SL: 0.00"
2024-10-17,10015.90,Test 27,"TP: 0.00, SL: 0.00"
2024-10-21,10014.49,Test 27,"TP: 0.00, SL: 0.00"
2024-10-01,9995.83,Test 27,"TP: 0.00, SL: 0.00"
2024-10-14,10013.41,Test 27,"TP: 0.00, SL: 0.00"
2024-10-22,10023.58,Test 27,"TP: 0.00, SL: 0.00"
2024-11-04,9969.46,Test 27,"TP: 0.00, SL: 0.00"
2024-11-05,9969.46,Test 27,"TP: 0.00, SL: 0.00"
2024-09-30,10004.86,Test 27,"TP: 0.00, SL: 0.00"
2024-10-15,10013.41,Test 27,"TP: 0.00, SL: 0.00"
2024-10-07,9994.46,Test 27,"TP: 0.00, SL: 0.00"
2024-10-29,9992.65,Test 27,"TP: 0.00, SL: 0.00"
2024-09-20,10000.00,Test 27,"TP: 0.00, SL: 0.00"
2024-09-23,10003.03,Test 27,"TP: 0.00, SL: 0.00"
2024-10-24,10003.66,Test 27,"TP: 0.00, SL: 0.00"
2024-10-31,9979.27,Test 27,"TP: 0.00, SL: 0.00"
2024-09-24,10007.77,Test 27,"TP: 0.00, SL: 0.00"
2024-10-09,9998.87,Test 27,"TP: 0.00, SL: 0.00"
2024-11-08,10014.47,Test 27,"TP: 0.00, SL: 0.00"
2024-10-25,10003.66,Test 27,"TP: 0.00, SL: 0.00"
2024-11-06,9987.43,Test 27,"TP: 0.00, SL: 0.00"
2024-10-23,10006.09,Test 27,"TP: 0.00, SL: 0.00"
2024-10-30,9997.24,Test 27,"TP: 0.00, SL: 0.00"
2024-10-03,9989.54,Test 27,"TP: 0.00, SL: 0.00"
2024-10-11,10002.25,Test 27,"TP: 0.00, SL: 0.00"
2024-10-08,9998.87,Test 27,"TP: 0.00, SL: 0.00"
2024-10-18,10015.90,Test 27,"TP: 0.00, SL: 0.00"
2024-10-28,10001.71,Test 27,"TP: 0.00, SL: 0.00"
2024-11-01,9979.27,Test 27,"TP: 0.00, SL: 0.00"
2024-09-26,9996.70,Test 27,"TP: 0.00, SL: 0.00"
2024-09-27,9996.70,Test 27,"TP: 0.00, SL: 0.00"
2024-10-04,9995.11,Test 27,"TP: 0.00, SL: 0.00"
2024-10-10,9998.66,Test 27,"TP: 0.00, SL: 0.00"
2024-11-07,10005.49,Test 27,"TP: 0.00, SL: 0.00"
2024-09-25,10007.05,Test 27,"TP: 0.00, SL: 0.00"
2024-10-02,9988.49,Test 27,"TP: 0.00, SL: 0.00"
2024-09-25,10004.53,Test 32,"TP: 0.00, SL: 0.00"
2024-10-08,9997.32,Test 32,"TP: 0.00, SL: 0.00"
2024-10-14,10013.07,Test 32,"TP: 0.00, SL: 0.00"
2024-10-23,10011.06,Test 32,"TP: 0.00, SL: 0.00"
2024-10-30,10002.40,Test 32,"TP: 0.00, SL: 0.00"
2024-09-23,10004.47,Test 32,"TP: 0.00, SL: 0.00"
2024-10-17,10021.20,Test 32,"TP: 0.00, SL: 0.00"
2024-11-04,9998.02,Test 32,"TP: 0.00, SL: 0.00"
2024-09-26,10009.18,Test 32,"TP: 0.00, SL: 0.00"
2024-10-09,10001.88,Test 32,"TP: 0.00, SL: 0.00"
2024-10-11,10013.07,Test 32,"TP: 0.00, SL: 0.00"
2024-10-16,10013.07,Test 32,"TP: 0.00, SL: 0.00"
2024-10-04,9993.55,Test 32,"TP: 0.00, SL: 0.00"
2024-10-02,9997.78,Test 32,"TP: 0.00, SL: 0.00"
2024-10-03,9998.83,Test 32,"TP: 0.00, SL: 0.00"
2024-10-21,10025.82,Test 32,"TP: 0.00, SL: 0.00"
2024-10-22,10016.67,Test 32,"TP: 0.00, SL: 0.00"
2024-10-29,10011.60,Test 32,"TP: 0.00, SL: 0.00"
2024-11-07,10044.49,Test 32,"TP: 0.00, SL: 0.00"
2024-11-08,10049.02,Test 32,"TP: 0.00, SL: 0.00"
2024-10-01,9997.78,Test 32,"TP: 0.00, SL: 0.00"
2024-11-01,9998.02,Test 32,"TP: 0.00, SL: 0.00"
2024-09-30,10007.66,Test 32,"TP: 0.00, SL: 0.00"
2024-10-07,9992.91,Test 32,"TP: 0.00, SL: 0.00"
2024-10-10,10006.36,Test 32,"TP: 0.00, SL: 0.00"
2024-10-28,10019.10,Test 32,"TP: 0.00, SL: 0.00"
2024-10-31,10002.40,Test 32,"TP: 0.00, SL: 0.00"
2024-09-27,10016.27,Test 32,"TP: 0.00, SL: 0.00"
2024-10-15,10013.07,Test 32,"TP: 0.00, SL: 0.00"
2024-10-18,10025.82,Test 32,"TP: 0.00, SL: 0.00"
2024-10-24,10009.02,Test 32,"TP: 0.00, SL: 0.00"
2024-09-20,10000.00,Test 32,"TP: 0.00, SL: 0.00"
2024-10-25,10009.02,Test 32,"TP: 0.00, SL: 0.00"
2024-11-05,9998.02,Test 32,"TP: 0.00, SL: 0.00"
2024-11-06,10044.49,Test 32,"TP: 0.00, SL: 0.00"
2024-09-24,10002.76,Test 32,"TP: 0.00, SL: 0.00"
